dtp_id,year,type_group,severity,has_speed_violation,has_priority_violation,has_pedestrian_conflict,has_bad_road_condition,has_young_driver,has_novice_driver,has_truck,has_bus,has_taxi,has_motorcycle,is_night,is_weekend,is_rush_hour,time_of_day,season,dead_count,injured_count,participant_count
503310027,2022,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Зима,0,1,2
503915227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503387027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,3
503430827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
503448627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,3
503476227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,3
503482827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503503827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Зима,0,2,7
503517027,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Зима,0,1,1
503524027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
503533627,2022,Наезд на ТС,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,3
503620627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,True,False,True,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,3
503770427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
503910627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
504154427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
504300027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
505068827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,2
505556227,2022,Столкновение,Ранение,Нет,Нет,Да,Нет,Нет,Да,False,False,True,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,3
503526027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,3
503486827,2022,Пешеходный конфликт,Гибель,Нет,Нет,Да,Нет,Да,Нет,True,False,False,False,Нет,Нет,Да,День (12–18),Зима,1,0,2
504014427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,3
503880627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,True,False,Нет,Нет,Нет,Вечер (18–22),Зима,0,1,2
503634827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Зима,0,1,2
504043427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504080227,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,День (12–18),Зима,0,1,2
504135827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
504216827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
504223027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,True,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,3
504403227,2022,Столкновение,Ранение,Нет,Да,Нет,Нет,Да,Да,True,False,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,3
504457427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
504590227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
507565227,2022,Прочее,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
508346027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504372827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,3
504027427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,3
504099027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Нет,Вечер (18–22),Зима,0,1,2
504002027,2022,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
504591227,2022,Столкновение,Ранение,Нет,Нет,Нет,Да,Да,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,2
505067227,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
504007827,2022,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,3,4
504177627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
504178827,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504185627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504208427,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504216627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504254027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,True,Нет,Нет,Да,День (12–18),Зима,0,1,2
504256227,2022,Наезд на ТС,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504265427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,2
505467627,2022,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
505469427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
504452027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
504269627,2022,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Вечер (18–22),Зима,0,1,2
502911427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
502921427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
502965627,2022,Пешеходный конфликт,Ранение,Нет,Да,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
502968427,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Да,Да,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
502969827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,2,4
503014827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503033827,2022,Столкновение,Ранение,Нет,Нет,Нет,Да,Нет,Нет,False,False,False,False,Нет,Нет,Да,Вечер (18–22),Зима,0,1,2
503046827,2022,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,3
504279227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Да,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
504554627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,True,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
504884627,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Да,День (12–18),Зима,0,1,2
502961427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,True,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503306627,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,2,3
504435227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Да,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
502992827,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Да,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,1
502973427,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503776827,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Да,Да,Вечер (18–22),Зима,0,1,2
503745427,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Да,Нет,День (12–18),Зима,0,1,2
503758627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Да,Нет,День (12–18),Зима,0,1,3
503814027,2022,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Зима,0,1,2
503825427,2022,Столкновение,Ранение,Нет,Да,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
503826227,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Да,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Зима,0,1,3
503839827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Зима,0,1,2
503847627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503856227,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,Утро (6–12),Зима,0,1,2
503858027,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
503858627,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
503868027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Да,Утро (6–12),Зима,0,1,2
503878827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,Утро (6–12),Зима,0,1,2
503891027,2022,Прочее,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,True,False,False,Нет,Нет,Нет,День (12–18),Зима,0,1,2
503905627,2022,Наезд на препятствие,Ранение,Да,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
503911627,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Нет,Нет,Нет,День (12–18),Зима,0,2,3
503976027,2022,Пешеходный конфликт,Ранение,Нет,Нет,Да,Да,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
503992427,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,True,False,Нет,Нет,Нет,День (12–18),Зима,0,1,3
503996827,2022,Столкновение,Ранение,Нет,Нет,Нет,Нет,Нет,Нет,False,False,False,False,Да,Нет,Нет,Ночь (22–6),Зима,0,1,2
